sim_time, car2?world_pose/position/x
51.107, 204.629
51.108, 204.618
51.109, 204.607
51.11, 204.595
51.111, 204.584
51.112, 204.573
51.113, 204.562
51.114, 204.551
51.115, 204.54
51.116, 204.529
51.117, 204.517
51.118, 204.506
51.119, 204.495
51.12, 204.484
51.121, 204.473
51.122, 204.462
51.123, 204.451
51.124, 204.44
51.125, 204.428
51.126, 204.417
51.127, 204.406
51.128, 204.395
51.129, 204.384
51.13, 204.373
51.131, 204.362
51.132, 204.351
51.133, 204.339
51.134, 204.328
51.135, 204.317
51.136, 204.306
51.137, 204.295
51.138, 204.284
51.139, 204.273
51.14, 204.262
51.141, 204.251
51.142, 204.239
51.143, 204.228
51.144, 204.217
51.145, 204.206
51.146, 204.195
51.147, 204.184
51.148, 204.173
51.149, 204.162
51.15, 204.151
51.151, 204.14
51.152, 204.129
51.153, 204.117
51.154, 204.106
51.155, 204.095
51.156, 204.084
51.157, 204.073
51.158, 204.062
51.159, 204.051
51.16, 204.04
51.161, 204.029
51.162, 204.018
51.163, 204.007
51.164, 203.996
51.165, 203.985
51.166, 203.974
51.167, 203.963
51.168, 203.951
51.169, 203.94
51.17, 203.929
51.171, 203.918
51.172, 203.907
51.173, 203.896
51.174, 203.885
51.175, 203.874
51.176, 203.863
51.177, 203.852
51.178, 203.841
51.179, 203.83
51.18, 203.819
51.181, 203.808
51.182, 203.797
51.183, 203.786
51.184, 203.775
51.185, 203.764
51.186, 203.753
51.187, 203.742
51.188, 203.731
51.189, 203.72
51.19, 203.709
51.191, 203.698
51.192, 203.687
51.193, 203.676
51.194, 203.665
51.195, 203.654
51.196, 203.643
51.197, 203.632
51.198, 203.621
51.199, 203.61
51.2, 203.599
51.201, 203.588
51.202, 203.577
51.203, 203.566
51.204, 203.555
51.205, 203.544
51.206, 203.533
51.207, 203.522
51.208, 203.511
51.209, 203.5
51.21, 203.489
51.211, 203.478
51.212, 203.467
51.213, 203.456
51.214, 203.445
51.215, 203.434
51.216, 203.423
51.217, 203.412
51.218, 203.401
51.219, 203.39
51.22, 203.379
51.221, 203.368
51.222, 203.357
51.223, 203.346
51.224, 203.335
51.225, 203.324
51.226, 203.313
51.227, 203.302
51.228, 203.291
51.229, 203.28
51.23, 203.269
51.231, 203.258
51.232, 203.248
51.233, 203.237
51.234, 203.226
51.235, 203.215
51.236, 203.204
51.237, 203.193
51.238, 203.182
51.239, 203.171
51.24, 203.16
51.241, 203.149
51.242, 203.138
51.243, 203.127
51.244, 203.116
51.245, 203.106
51.246, 203.095
51.247, 203.084
51.248, 203.073
51.249, 203.062
51.25, 203.051
51.251, 203.041
51.252, 203.03
51.253, 203.019
51.254, 203.008
51.255, 202.997
51.256, 202.986
51.257, 202.976
51.258, 202.965
51.259, 202.954
51.26, 202.943
51.261, 202.932
51.262, 202.921
51.263, 202.911
51.264, 202.9
51.265, 202.889
51.266, 202.878
51.267, 202.867
51.268, 202.857
51.269, 202.846
51.27, 202.835
51.271, 202.824
51.272, 202.813
51.273, 202.803
51.274, 202.792
51.275, 202.781
51.276, 202.77
51.277, 202.76
51.278, 202.749
51.279, 202.738
51.28, 202.727
51.281, 202.716
51.282, 202.706
51.283, 202.695
51.284, 202.684
51.285, 202.673
51.286, 202.663
51.287, 202.652
51.288, 202.641
51.289, 202.631
51.29, 202.62
51.291, 202.609
51.292, 202.598
51.293, 202.588
51.294, 202.577
51.295, 202.566
51.296, 202.556
51.297, 202.545
51.298, 202.534
51.299, 202.523
51.3, 202.513
51.301, 202.502
51.302, 202.491
51.303, 202.481
51.304, 202.47
51.305, 202.459
51.306, 202.449
51.307, 202.438
51.308, 202.427
51.309, 202.417
51.31, 202.406
51.311, 202.395
51.312, 202.385
51.313, 202.374
51.314, 202.364
51.315, 202.353
51.316, 202.342
51.317, 202.332
51.318, 202.321
51.319, 202.311
51.32, 202.3
51.321, 202.289
51.322, 202.279
51.323, 202.268
51.324, 202.258
51.325, 202.247
51.326, 202.236
51.327, 202.226
51.328, 202.215
51.329, 202.205
51.33, 202.194
51.331, 202.184
51.332, 202.173
51.333, 202.162
51.334, 202.152
51.335, 202.141
51.336, 202.131
51.337, 202.12
51.338, 202.11
51.339, 202.099
51.34, 202.089
51.341, 202.078
51.342, 202.068
51.343, 202.057
51.344, 202.047
51.345, 202.036
51.346, 202.026
51.347, 202.015
51.348, 202.005
51.349, 201.994
51.35, 201.984
51.351, 201.973
51.352, 201.963
51.353, 201.953
51.354, 201.942
51.355, 201.932
51.356, 201.921
51.357, 201.911
51.358, 201.9
51.359, 201.89
51.36, 201.88
51.361, 201.869
51.362, 201.859
51.363, 201.848
51.364, 201.838
51.365, 201.828
51.366, 201.817
51.367, 201.807
51.368, 201.796
51.369, 201.786
51.37, 201.776
51.371, 201.765
51.372, 201.755
51.373, 201.745
51.374, 201.734
51.375, 201.724
51.376, 201.714
51.377, 201.703
51.378, 201.693
51.379, 201.683
51.38, 201.672
51.381, 201.662
51.382, 201.652
51.383, 201.641
51.384, 201.631
51.385, 201.621
51.386, 201.611
51.387, 201.6
51.388, 201.59
51.389, 201.58
51.39, 201.569
51.391, 201.559
51.392, 201.549
51.393, 201.538
51.394, 201.528
51.395, 201.517
51.396, 201.507
51.397, 201.497
51.398, 201.486
51.399, 201.476
51.4, 201.466
51.401, 201.455
51.402, 201.445
51.403, 201.434
51.404, 201.424
51.405, 201.414
51.406, 201.403
51.407, 201.393
51.408, 201.383
51.409, 201.372
51.41, 201.362
51.411, 201.352
51.412, 201.342
51.413, 201.331
51.414, 201.321
51.415, 201.311
51.416, 201.3
51.417, 201.29
51.418, 201.28
51.419, 201.27
51.42, 201.259
51.421, 201.249
51.422, 201.239
51.423, 201.229
51.424, 201.218
51.425, 201.208
51.426, 201.198
51.427, 201.187
51.428, 201.177
51.429, 201.167
51.43, 201.157
51.431, 201.146
51.432, 201.136
51.433, 201.126
51.434, 201.115
51.435, 201.105
51.436, 201.095
51.437, 201.085
51.438, 201.074
51.439, 201.064
51.44, 201.054
51.441, 201.044
51.442, 201.034
51.443, 201.023
51.444, 201.013
51.445, 201.003
51.446, 200.993
51.447, 200.983
51.448, 200.972
51.449, 200.962
51.45, 200.952
51.451, 200.942
51.452, 200.932
51.453, 200.922
51.454, 200.911
51.455, 200.901
51.456, 200.891
51.457, 200.881
51.458, 200.871
51.459, 200.861
51.46, 200.851
51.461, 200.84
51.462, 200.83
51.463, 200.82
51.464, 200.81
51.465, 200.8
51.466, 200.79
51.467, 200.78
51.468, 200.77
51.469, 200.76
51.47, 200.75
51.471, 200.74
51.472, 200.73
51.473, 200.72
51.474, 200.71
51.475, 200.7
51.476, 200.69
51.477, 200.68
51.478, 200.67
51.479, 200.66
51.48, 200.65
51.481, 200.64
51.482, 200.63
51.483, 200.62
51.484, 200.61
51.485, 200.6
51.486, 200.59
51.487, 200.58
51.488, 200.57
51.489, 200.56
51.49, 200.55
51.491, 200.54
51.492, 200.53
51.493, 200.52
51.494, 200.51
51.495, 200.501
51.496, 200.491
51.497, 200.481
51.498, 200.471
51.499, 200.461
51.5, 200.451
51.501, 200.441
51.502, 200.431
51.503, 200.421
51.504, 200.412
51.505, 200.402
51.506, 200.392
51.507, 200.382
51.508, 200.372
51.509, 200.362
51.51, 200.353
51.511, 200.343
51.512, 200.333
51.513, 200.323
51.514, 200.313
51.515, 200.304
51.516, 200.294
51.517, 200.284
51.518, 200.274
51.519, 200.265
51.52, 200.255
51.521, 200.245
51.522, 200.235
51.523, 200.226
51.524, 200.216
51.525, 200.206
51.526, 200.196
51.527, 200.187
51.528, 200.177
51.529, 200.167
51.53, 200.158
51.531, 200.148
51.532, 200.138
51.533, 200.129
51.534, 200.119
51.535, 200.109
51.536, 200.1
51.537, 200.09
51.538, 200.08
51.539, 200.071
51.54, 200.061
51.541, 200.051
51.542, 200.042
51.543, 200.032
51.544, 200.023
51.545, 200.013
51.546, 200.003
51.547, 199.994
51.548, 199.984
51.549, 199.975
51.55, 199.965
51.551, 199.955
51.552, 199.946
51.553, 199.936
51.554, 199.927
51.555, 199.917
51.556, 199.908
51.557, 199.898
51.558, 199.889
51.559, 199.879
51.56, 199.869
51.561, 199.86
51.562, 199.85
51.563, 199.841
51.564, 199.832
51.565, 199.822
51.566, 199.813
51.567, 199.803
51.568, 199.794
51.569, 199.784
51.57, 199.775
51.571, 199.765
51.572, 199.756
51.573, 199.746
51.574, 199.737
51.575, 199.727
51.576, 199.718
51.577, 199.708
51.578, 199.699
51.579, 199.689
51.58, 199.679
51.581, 199.67
51.582, 199.66
51.583, 199.651
51.584, 199.641
51.585, 199.632
51.586, 199.622
51.587, 199.613
51.588, 199.603
51.589, 199.594
51.59, 199.584
51.591, 199.574
51.592, 199.565
51.593, 199.555
51.594, 199.546
51.595, 199.537
51.596, 199.527
51.597, 199.518
51.598, 199.508
51.599, 199.499
51.6, 199.489
51.601, 199.48
51.602, 199.47
51.603, 199.461
51.604, 199.451
51.605, 199.442
51.606, 199.433
51.607, 199.423
51.608, 199.414
51.609, 199.404
51.61, 199.395
51.611, 199.385
51.612, 199.376
51.613, 199.366
51.614, 199.357
51.615, 199.348
51.616, 199.338
51.617, 199.329
51.618, 199.319
51.619, 199.31
51.62, 199.3
51.621, 199.291
51.622, 199.282
51.623, 199.272
51.624, 199.263
51.625, 199.253
51.626, 199.244
51.627, 199.235
51.628, 199.225
51.629, 199.216
51.63, 199.207
51.631, 199.197
51.632, 199.188
51.633, 199.179
51.634, 199.169
51.635, 199.16
51.636, 199.151
51.637, 199.142
51.638, 199.132
51.639, 199.123
51.64, 199.114
51.641, 199.104
51.642, 199.095
51.643, 199.086
51.644, 199.077
51.645, 199.067
51.646, 199.058
51.647, 199.049
51.648, 199.04
51.649, 199.031
51.65, 199.021
51.651, 199.012
51.652, 199.003
51.653, 198.994
51.654, 198.985
51.655, 198.975
51.656, 198.966
51.657, 198.957
51.658, 198.948
51.659, 198.939
51.66, 198.93
51.661, 198.921
51.662, 198.912
51.663, 198.902
51.664, 198.893
51.665, 198.884
51.666, 198.875
51.667, 198.866
51.668, 198.857
51.669, 198.848
51.67, 198.839
51.671, 198.83
51.672, 198.821
51.673, 198.812
51.674, 198.803
51.675, 198.794
51.676, 198.785
51.677, 198.776
51.678, 198.767
51.679, 198.758
51.68, 198.749
51.681, 198.74
51.682, 198.731
51.683, 198.722
51.684, 198.713
51.685, 198.704
51.686, 198.695
51.687, 198.686
51.688, 198.677
51.689, 198.668
51.69, 198.659
51.691, 198.65
51.692, 198.641
51.693, 198.632
51.694, 198.623
51.695, 198.614
51.696, 198.605
51.697, 198.596
51.698, 198.588
51.699, 198.579
51.7, 198.57
51.701, 198.561
51.702, 198.552
51.703, 198.543
51.704, 198.534
51.705, 198.525
51.706, 198.517
51.707, 198.508
51.708, 198.499
51.709, 198.49
51.71, 198.481
51.711, 198.473
51.712, 198.464
51.713, 198.455
51.714, 198.446
51.715, 198.437
51.716, 198.428
51.717, 198.42
51.718, 198.411
51.719, 198.402
51.72, 198.393
51.721, 198.385
51.722, 198.376
51.723, 198.367
51.724, 198.358
51.725, 198.35
51.726, 198.341
51.727, 198.332
51.728, 198.323
51.729, 198.315
51.73, 198.306
51.731, 198.297
51.732, 198.289
51.733, 198.28
51.734, 198.271
51.735, 198.263
51.736, 198.254
51.737, 198.245
51.738, 198.237
51.739, 198.228
51.74, 198.219
51.741, 198.211
51.742, 198.202
51.743, 198.193
51.744, 198.185
51.745, 198.176
51.746, 198.167
51.747, 198.159
51.748, 198.15
51.749, 198.141
51.75, 198.133
51.751, 198.124
51.752, 198.115
51.753, 198.107
51.754, 198.098
51.755, 198.089
51.756, 198.081
51.757, 198.072
51.758, 198.063
51.759, 198.055
51.76, 198.046
51.761, 198.037
51.762, 198.028
51.763, 198.02
51.764, 198.011
51.765, 198.002
51.766, 197.994
51.767, 197.985
51.768, 197.976
51.769, 197.968
51.77, 197.959
51.771, 197.95
51.772, 197.942
51.773, 197.933
51.774, 197.924
51.775, 197.916
51.776, 197.907
51.777, 197.898
51.778, 197.89
51.779, 197.881
51.78, 197.873
51.781, 197.864
51.782, 197.856
51.783, 197.847
51.784, 197.838
51.785, 197.83
51.786, 197.821
51.787, 197.813
51.788, 197.804
51.789, 197.796
51.79, 197.787
51.791, 197.779
51.792, 197.77
51.793, 197.761
51.794, 197.753
51.795, 197.744
51.796, 197.736
51.797, 197.727
51.798, 197.719
51.799, 197.71
51.8, 197.702
51.801, 197.693
51.802, 197.685
51.803, 197.677
51.804, 197.668
51.805, 197.66
51.806, 197.651
51.807, 197.643
51.808, 197.634
51.809, 197.626
51.81, 197.618
51.811, 197.609
51.812, 197.601
51.813, 197.593
51.814, 197.584
51.815, 197.576
51.816, 197.568
51.817, 197.559
51.818, 197.551
51.819, 197.543
51.82, 197.534
51.821, 197.526
51.822, 197.518
51.823, 197.509
51.824, 197.501
51.825, 197.493
51.826, 197.485
51.827, 197.476
51.828, 197.468
51.829, 197.46
51.83, 197.451
51.831, 197.443
51.832, 197.435
51.833, 197.427
51.834, 197.418
51.835, 197.41
51.836, 197.402
51.837, 197.394
51.838, 197.386
51.839, 197.377
51.84, 197.369
51.841, 197.361
51.842, 197.353
51.843, 197.345
51.844, 197.337
51.845, 197.328
51.846, 197.32
51.847, 197.312
51.848, 197.304
51.849, 197.296
51.85, 197.288
51.851, 197.28
51.852, 197.272
51.853, 197.264
51.854, 197.256
51.855, 197.248
51.856, 197.24
51.857, 197.231
51.858, 197.223
51.859, 197.215
51.86, 197.207
51.861, 197.199
51.862, 197.191
51.863, 197.183
51.864, 197.175
51.865, 197.167
51.866, 197.159
51.867, 197.151
51.868, 197.143
51.869, 197.135
51.87, 197.127
51.871, 197.119
51.872, 197.111
51.873, 197.103
51.874, 197.095
51.875, 197.087
51.876, 197.079
51.877, 197.071
51.878, 197.063
51.879, 197.055
51.88, 197.048
51.881, 197.04
51.882, 197.032
51.883, 197.024
51.884, 197.016
51.885, 197.008
51.886, 197
51.887, 196.992
51.888, 196.985
51.889, 196.977
51.89, 196.969
51.891, 196.961
51.892, 196.953
51.893, 196.945
51.894, 196.938
51.895, 196.93
51.896, 196.922
51.897, 196.914
51.898, 196.906
51.899, 196.898
51.9, 196.891
51.901, 196.883
51.902, 196.875
51.903, 196.867
51.904, 196.86
51.905, 196.852
51.906, 196.844
51.907, 196.836
51.908, 196.829
51.909, 196.821
51.91, 196.813
51.911, 196.805
51.912, 196.798
51.913, 196.79
51.914, 196.782
51.915, 196.775
51.916, 196.767
51.917, 196.759
51.918, 196.752
51.919, 196.744
51.92, 196.736
51.921, 196.729
51.922, 196.721
51.923, 196.713
51.924, 196.706
51.925, 196.698
51.926, 196.69
51.927, 196.683
51.928, 196.675
51.929, 196.667
51.93, 196.66
51.931, 196.652
51.932, 196.644
51.933, 196.637
51.934, 196.629
51.935, 196.621
51.936, 196.614
51.937, 196.606
51.938, 196.598
51.939, 196.59
51.94, 196.583
51.941, 196.575
51.942, 196.567
51.943, 196.56
51.944, 196.552
51.945, 196.544
51.946, 196.537
51.947, 196.529
51.948, 196.521
51.949, 196.514
51.95, 196.506
51.951, 196.498
51.952, 196.491
51.953, 196.483
51.954, 196.476
51.955, 196.468
51.956, 196.461
51.957, 196.453
51.958, 196.446
51.959, 196.438
51.96, 196.431
51.961, 196.423
51.962, 196.416
51.963, 196.408
51.964, 196.401
51.965, 196.393
51.966, 196.386
51.967, 196.379
51.968, 196.371
51.969, 196.364
51.97, 196.356
51.971, 196.349
51.972, 196.342
51.973, 196.334
51.974, 196.327
51.975, 196.319
51.976, 196.312
51.977, 196.305
51.978, 196.297
51.979, 196.29
51.98, 196.283
51.981, 196.275
51.982, 196.268
51.983, 196.261
51.984, 196.253
51.985, 196.246
51.986, 196.239
51.987, 196.231
51.988, 196.224
51.989, 196.217
51.99, 196.209
51.991, 196.202
51.992, 196.195
51.993, 196.188
51.994, 196.181
51.995, 196.173
51.996, 196.166
51.997, 196.159
51.998, 196.152
51.999, 196.145
52, 196.137
52.001, 196.13
52.002, 196.123
52.003, 196.116
52.004, 196.109
52.005, 196.102
52.006, 196.095
52.007, 196.087
52.008, 196.08
52.009, 196.073
52.01, 196.066
52.011, 196.059
52.012, 196.052
52.013, 196.045
52.014, 196.038
52.015, 196.03
52.016, 196.023
52.017, 196.016
52.018, 196.009
52.019, 196.002
52.02, 195.995
52.021, 195.988
52.022, 195.981
52.023, 195.974
52.024, 195.967
52.025, 195.96
52.026, 195.953
52.027, 195.946
52.028, 195.939
52.029, 195.932
52.03, 195.925
52.031, 195.918
52.032, 195.911
52.033, 195.904
52.034, 195.897
52.035, 195.89
52.036, 195.883
52.037, 195.876
52.038, 195.869
52.039, 195.862
52.04, 195.855
52.041, 195.848
52.042, 195.841
52.043, 195.834
52.044, 195.828
52.045, 195.821
52.046, 195.814
52.047, 195.807
52.048, 195.8
52.049, 195.793
52.05, 195.786
52.051, 195.78
52.052, 195.773
52.053, 195.766
52.054, 195.759
52.055, 195.752
52.056, 195.745
52.057, 195.739
52.058, 195.732
52.059, 195.725
52.06, 195.718
52.061, 195.711
52.062, 195.705
52.063, 195.698
52.064, 195.691
52.065, 195.684
52.066, 195.678
52.067, 195.671
52.068, 195.664
52.069, 195.658
52.07, 195.651
52.071, 195.644
52.072, 195.638
52.073, 195.631
52.074, 195.624
52.075, 195.618
52.076, 195.611
52.077, 195.604
52.078, 195.598
52.079, 195.591
52.08, 195.584
52.081, 195.578
52.082, 195.571
52.083, 195.564
52.084, 195.558
52.085, 195.551
52.086, 195.544
52.087, 195.538
52.088, 195.531
52.089, 195.525
52.09, 195.518
52.091, 195.511
52.092, 195.505
52.093, 195.498
52.094, 195.492
52.095, 195.485
52.096, 195.479
52.097, 195.472
52.098, 195.466
52.099, 195.459
52.1, 195.452
52.101, 195.446
52.102, 195.439
52.103, 195.433
52.104, 195.426
52.105, 195.42
52.106, 195.413
52.107, 195.407
52.108, 195.4
52.109, 195.394
52.11, 195.387
52.111, 195.381
52.112, 195.374
52.113, 195.368
52.114, 195.361
52.115, 195.355
52.116, 195.348
52.117, 195.342
52.118, 195.335
52.119, 195.329
52.12, 195.322
52.121, 195.316
52.122, 195.309
52.123, 195.303
52.124, 195.297
52.125, 195.29
52.126, 195.284
52.127, 195.277
52.128, 195.271
52.129, 195.265
52.13, 195.258
52.131, 195.252
52.132, 195.246
52.133, 195.239
52.134, 195.233
52.135, 195.227
52.136, 195.221
52.137, 195.214
52.138, 195.208
52.139, 195.202
52.14, 195.195
52.141, 195.189
52.142, 195.183
52.143, 195.177
52.144, 195.17
52.145, 195.164
52.146, 195.158
52.147, 195.151
52.148, 195.145
52.149, 195.139
52.15, 195.133
52.151, 195.127
52.152, 195.12
52.153, 195.114
52.154, 195.108
52.155, 195.102
52.156, 195.096
52.157, 195.089
52.158, 195.083
52.159, 195.077
52.16, 195.071
52.161, 195.065
52.162, 195.059
52.163, 195.053
52.164, 195.046
52.165, 195.04
52.166, 195.034
52.167, 195.028
52.168, 195.022
52.169, 195.016
52.17, 195.01
52.171, 195.004
52.172, 194.998
52.173, 194.991
52.174, 194.985
52.175, 194.979
52.176, 194.973
52.177, 194.967
52.178, 194.961
52.179, 194.955
52.18, 194.949
52.181, 194.943
52.182, 194.937
52.183, 194.931
52.184, 194.925
52.185, 194.919
52.186, 194.913
52.187, 194.907
52.188, 194.901
52.189, 194.895
52.19, 194.889
52.191, 194.883
52.192, 194.877
52.193, 194.871
52.194, 194.865
52.195, 194.859
52.196, 194.853
52.197, 194.847
52.198, 194.841
52.199, 194.835
52.2, 194.829
52.201, 194.823
52.202, 194.817
52.203, 194.811
52.204, 194.805
52.205, 194.8
52.206, 194.794
52.207, 194.788
52.208, 194.782
52.209, 194.776
52.21, 194.77
52.211, 194.764
52.212, 194.759
52.213, 194.753
52.214, 194.747
52.215, 194.741
52.216, 194.735
52.217, 194.729
52.218, 194.723
52.219, 194.718
52.22, 194.712
52.221, 194.706
52.222, 194.7
52.223, 194.694
52.224, 194.689
52.225, 194.683
52.226, 194.677
52.227, 194.671
52.228, 194.666
52.229, 194.66
52.23, 194.654
52.231, 194.648
52.232, 194.643
52.233, 194.637
52.234, 194.631
52.235, 194.626
52.236, 194.62
52.237, 194.614
52.238, 194.609
52.239, 194.603
52.24, 194.598
52.241, 194.592
52.242, 194.586
52.243, 194.581
52.244, 194.575
52.245, 194.57
52.246, 194.564
52.247, 194.559
52.248, 194.553
52.249, 194.547
52.25, 194.542
52.251, 194.536
52.252, 194.531
52.253, 194.525
52.254, 194.52
52.255, 194.514
52.256, 194.509
52.257, 194.503
52.258, 194.497
52.259, 194.492
52.26, 194.486
52.261, 194.481
52.262, 194.475
52.263, 194.47
52.264, 194.464
52.265, 194.459
52.266, 194.453
52.267, 194.448
52.268, 194.443
52.269, 194.437
52.27, 194.432
52.271, 194.426
52.272, 194.421
52.273, 194.415
52.274, 194.41
52.275, 194.405
52.276, 194.399
52.277, 194.394
52.278, 194.389
52.279, 194.383
52.28, 194.378
52.281, 194.372
52.282, 194.367
52.283, 194.362
52.284, 194.356
52.285, 194.351
52.286, 194.346
52.287, 194.34
52.288, 194.335
52.289, 194.33
52.29, 194.324
52.291, 194.319
52.292, 194.314
52.293, 194.308
52.294, 194.303
52.295, 194.298
52.296, 194.292
52.297, 194.287
52.298, 194.282
52.299, 194.276
52.3, 194.271
52.301, 194.266
52.302, 194.261
52.303, 194.256
52.304, 194.25
52.305, 194.245
52.306, 194.24
52.307, 194.235
52.308, 194.23
52.309, 194.224
52.31, 194.219
52.311, 194.214
52.312, 194.209
52.313, 194.204
52.314, 194.198
52.315, 194.193
52.316, 194.188
52.317, 194.183
52.318, 194.178
52.319, 194.173
52.32, 194.168
52.321, 194.162
52.322, 194.157
52.323, 194.152
52.324, 194.147
52.325, 194.142
52.326, 194.137
52.327, 194.132
52.328, 194.127
52.329, 194.122
52.33, 194.116
52.331, 194.111
52.332, 194.106
52.333, 194.101
52.334, 194.096
52.335, 194.091
52.336, 194.086
52.337, 194.081
52.338, 194.076
52.339, 194.071
52.34, 194.065
52.341, 194.06
52.342, 194.055
52.343, 194.05
52.344, 194.045
52.345, 194.04
52.346, 194.035
52.347, 194.03
52.348, 194.025
52.349, 194.02
52.35, 194.015
52.351, 194.01
52.352, 194.005
52.353, 194
52.354, 193.995
52.355, 193.99
52.356, 193.985
52.357, 193.98
52.358, 193.975
52.359, 193.97
52.36, 193.965
52.361, 193.96
52.362, 193.955
52.363, 193.95
52.364, 193.945
52.365, 193.94
52.366, 193.935
52.367, 193.93
52.368, 193.925
52.369, 193.92
52.37, 193.915
52.371, 193.91
52.372, 193.905
52.373, 193.9
52.374, 193.895
52.375, 193.89
52.376, 193.885
52.377, 193.88
52.378, 193.875
52.379, 193.87
52.38, 193.866
52.381, 193.861
52.382, 193.856
52.383, 193.851
52.384, 193.846
52.385, 193.841
52.386, 193.836
52.387, 193.831
52.388, 193.826
52.389, 193.821
52.39, 193.816
52.391, 193.811
52.392, 193.807
52.393, 193.802
52.394, 193.797
52.395, 193.792
52.396, 193.787
52.397, 193.782
52.398, 193.777
52.399, 193.773
52.4, 193.768
52.401, 193.763
52.402, 193.758
52.403, 193.753
52.404, 193.748
52.405, 193.743
52.406, 193.739
52.407, 193.734
52.408, 193.729
52.409, 193.724
52.41, 193.719
52.411, 193.715
52.412, 193.71
52.413, 193.705
52.414, 193.7
52.415, 193.695
52.416, 193.69
52.417, 193.686
52.418, 193.681
52.419, 193.676
52.42, 193.671
52.421, 193.666
52.422, 193.662
52.423, 193.657
52.424, 193.652
52.425, 193.647
52.426, 193.642
52.427, 193.638
52.428, 193.633
52.429, 193.628
52.43, 193.623
52.431, 193.619
52.432, 193.614
52.433, 193.609
52.434, 193.604
52.435, 193.599
52.436, 193.595
52.437, 193.59
52.438, 193.585
52.439, 193.58
52.44, 193.575
52.441, 193.571
52.442, 193.566
52.443, 193.561
52.444, 193.556
52.445, 193.551
52.446, 193.546
52.447, 193.542
52.448, 193.537
52.449, 193.532
52.45, 193.527
52.451, 193.522
52.452, 193.518
52.453, 193.513
52.454, 193.508
52.455, 193.503
52.456, 193.498
52.457, 193.493
52.458, 193.488
52.459, 193.484
52.46, 193.479
52.461, 193.474
52.462, 193.469
52.463, 193.464
52.464, 193.459
52.465, 193.455
52.466, 193.45
52.467, 193.445
52.468, 193.44
52.469, 193.435
52.47, 193.43
52.471, 193.426
52.472, 193.421
52.473, 193.416
52.474, 193.411
52.475, 193.406
52.476, 193.401
52.477, 193.397
52.478, 193.392
52.479, 193.387
52.48, 193.382
52.481, 193.377
52.482, 193.372
52.483, 193.367
52.484, 193.363
52.485, 193.358
52.486, 193.353
52.487, 193.348
52.488, 193.343
52.489, 193.338
52.49, 193.333
52.491, 193.328
52.492, 193.324
52.493, 193.319
52.494, 193.314
52.495, 193.309
52.496, 193.304
52.497, 193.299
52.498, 193.294
52.499, 193.289
52.5, 193.285
52.501, 193.28
52.502, 193.275
52.503, 193.27
52.504, 193.265
52.505, 193.26
52.506, 193.255
52.507, 193.25
52.508, 193.246
52.509, 193.241
52.51, 193.236
52.511, 193.231
52.512, 193.226
52.513, 193.221
52.514, 193.216
52.515, 193.211
52.516, 193.206
52.517, 193.201
52.518, 193.196
52.519, 193.192
52.52, 193.187
52.521, 193.182
52.522, 193.177
52.523, 193.172
52.524, 193.167
52.525, 193.162
52.526, 193.157
52.527, 193.152
52.528, 193.147
52.529, 193.142
52.53, 193.137
52.531, 193.132
52.532, 193.127
52.533, 193.122
52.534, 193.117
52.535, 193.112
52.536, 193.107
52.537, 193.102
52.538, 193.097
52.539, 193.092
52.54, 193.087
52.541, 193.082
52.542, 193.078
52.543, 193.073
52.544, 193.068
52.545, 193.063
52.546, 193.058
52.547, 193.053
52.548, 193.048
52.549, 193.043
52.55, 193.038
52.551, 193.033
52.552, 193.028
52.553, 193.023
52.554, 193.018
52.555, 193.012
52.556, 193.007
52.557, 193.002
52.558, 192.997
52.559, 192.992
52.56, 192.987
52.561, 192.982
52.562, 192.977
52.563, 192.972
52.564, 192.967
52.565, 192.962
52.566, 192.957
52.567, 192.952
52.568, 192.947
52.569, 192.942
52.57, 192.937
52.571, 192.932
52.572, 192.927
52.573, 192.921
52.574, 192.916
52.575, 192.911
52.576, 192.906
52.577, 192.901
52.578, 192.896
52.579, 192.891
52.58, 192.886
52.581, 192.881
52.582, 192.876
52.583, 192.87
52.584, 192.865
52.585, 192.86
52.586, 192.855
52.587, 192.85
52.588, 192.845
52.589, 192.84
52.59, 192.835
52.591, 192.829
52.592, 192.824
52.593, 192.819
52.594, 192.814
52.595, 192.809
52.596, 192.804
52.597, 192.799
52.598, 192.793
52.599, 192.788
52.6, 192.783
52.601, 192.778
52.602, 192.773
52.603, 192.768
52.604, 192.762
52.605, 192.757
52.606, 192.752
52.607, 192.747
52.608, 192.742
52.609, 192.736
52.61, 192.731
52.611, 192.726
52.612, 192.721
52.613, 192.716
52.614, 192.711
52.615, 192.705
52.616, 192.7
52.617, 192.695
52.618, 192.69
52.619, 192.685
52.62, 192.679
52.621, 192.674
52.622, 192.669
52.623, 192.664
52.624, 192.658
52.625, 192.653
52.626, 192.648
52.627, 192.643
52.628, 192.638
52.629, 192.632
52.63, 192.627
52.631, 192.622
52.632, 192.616
52.633, 192.611
52.634, 192.606
52.635, 192.601
52.636, 192.595
52.637, 192.59
52.638, 192.585
52.639, 192.579
52.64, 192.574
52.641, 192.569
52.642, 192.563
52.643, 192.558
52.644, 192.552
52.645, 192.547
52.646, 192.542
52.647, 192.536
52.648, 192.531
52.649, 192.526
52.65, 192.52
52.651, 192.515
52.652, 192.509
52.653, 192.504
52.654, 192.498
52.655, 192.493
52.656, 192.487
52.657, 192.482
52.658, 192.477
52.659, 192.471
52.66, 192.466
